X,Y,OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
-118.148125592,34.1335278440001,57,9154057,Fillmore Station,https://www.metro.net/riding/paid_parking/gold-line/,80416,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.1335278440001,-118.148125592,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,PASADENA,CA,91105,Fillmore Station - LACMTA
-118.14821466,34.141968999,58,9154058,Del Mar Station,https://www.metro.net/riding/paid_parking/gold-line/,80417,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.141968999,-118.14821466,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,PASADENA,CA,91105,Del Mar Station - LACMTA
-118.147622,34.148152,59,9154059,Memorial Park Station,https://www.metro.net/riding/paid_parking/gold-line/,80418,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.148152,-118.147622,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,BELOW,NOT AVAILABLE,PASADENA,CA,91101,Memorial Park Station - LACMTA
-118.131588,34.151805,60,9154060,Lake Station,https://www.metro.net/riding/paid_parking/gold-line/,80419,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.151805,-118.131588,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,340 N LAKE AVE,PASADENA,CA,91106,Lake Station - LACMTA
-118.113891508,34.1524274290001,61,9154061,Allen Station,https://www.metro.net/riding/paid_parking/gold-line/,80420,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.1524274290001,-118.113891508,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,PASADENA,CA,91106,Allen Station - LACMTA
-118.081007344,34.147757131,62,9154062,Sierra Madre Villa Station,https://www.metro.net/riding/paid_parking/gold-line/,80421,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.147757131,-118.081007344,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,PASADENA,CA,91107,Sierra Madre Villa Station - LACMTA
-118.237902475,34.0500635280001,63,9154063,Little Tokyo / Arts District Station,https://www.metro.net/riding/paid_parking/gold-line/,80408,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0500635280001,-118.237902475,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90012,Little Tokyo / Arts District Station - LACMTA
-118.225909344,34.0476322,64,9154064,Pico / Aliso Station,https://www.metro.net/riding/paid_parking/gold-line/,80407,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0476322000001,-118.225909344,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90033,Pico / Aliso Station - LACMTA
-118.219604156,34.0472122080001,65,9154065,Mariachi Plaza / Boyle Heights Station,https://www.metro.net/riding/paid_parking/gold-line/,80406,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0472122080001,-118.219604156,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,BELOW,NOT AVAILABLE,LOS ANGELES,CA,90033,Mariachi Plaza / Boyle Heights Station - LACMTA
-118.210060014,34.0438307310001,66,9154066,Soto Station,https://www.metro.net/riding/paid_parking/gold-line/,80405,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0438307310001,-118.210060014,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,BELOW,NOT AVAILABLE,LOS ANGELES,CA,90033,Soto Station - LACMTA
-118.19218224,34.034263895,67,9154067,Indiana Station,https://www.metro.net/riding/paid_parking/gold-line/,80404,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.034263895,-118.19218224,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90063,Indiana Station - LACMTA
-118.168112282,34.033318697,68,9154068,Maravilla Station,https://www.metro.net/riding/paid_parking/gold-line/,80403,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.033318697,-118.168112282,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90022,Maravilla Station - LACMTA
-118.161097563,34.033365486,69,9154069,East LA Civic Center Station,https://www.metro.net/riding/paid_parking/gold-line/,80402,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.033365486,-118.161097563,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90022,East LA Civic Center Station - LACMTA
-118.154016343,34.0333977610001,70,9154070,Atlantic Station,https://www.metro.net/riding/paid_parking/gold-line/,80401,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0333977610001,-118.154016343,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90022,Atlantic Station - LACMTA
-118.266097,34.040757,71,9154071,Pico Station,https://www.metro.net/riding/paid_parking/expo-line/,80121,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.040757,-118.266097,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90015,Pico Station - LACMTA
-118.273553802,34.029189376,72,9154072,LATTC / Ortho Institute Station,https://www.metro.net/riding/paid_parking/expo-line/,80123,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.029189376,-118.273553802,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90007,LATTC / Ortho Institute Station - LACMTA
-118.27812,34.02212,73,9154073,Jefferson / USC Station,https://www.metro.net/riding/paid_parking/expo-line/,80124,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.02212,-118.27812,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90007,Jefferson / USC Station - LACMTA
-118.28573,34.01823,74,9154074,Expo Park / USC Station,https://www.metro.net/riding/paid_parking/expo-line/,80125,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0182300000001,-118.28573,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90007,Expo Park / USC Station - LACMTA
-118.291559609,34.018245,75,9154075,Expo / Vermont Station,https://www.metro.net/riding/paid_parking/expo-line/,80126,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.018245,-118.291559609,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90007,Expo / Vermont Station - LACMTA
-118.30891,34.01833,76,9154076,Expo / Western Station,https://www.metro.net/riding/paid_parking/expo-line/,80127,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.01833,-118.30891,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90018,Expo / Western Station - LACMTA
-118.335078,34.022526,77,9154077,Expo / Crenshaw Station,https://www.metro.net/riding/paid_parking/expo-line/,80128,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.022526,-118.335078,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90018,Expo / Crenshaw Station - LACMTA
-118.346095,34.023981,78,9154078,Farmdale Station,https://www.metro.net/riding/paid_parking/expo-line/,80129,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.023981,-118.346095,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,GROUND,NOT AVAILABLE,LOS ANGELES,CA,90016,Farmdale Station - LACMTA
-118.355159,34.024803,79,9154079,Expo / La Brea / Ethel Bradley Station,https://www.metro.net/riding/paid_parking/expo-line/,80130,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.0248030000001,-118.355159,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,ELEVATED,NOT AVAILABLE,LOS ANGELES,CA,90016,Expo / La Brea / Ethel Bradley Station - LACMTA
-118.37212,34.026355,80,9154080,La Cienega / Jefferson Station,https://www.metro.net/riding/paid_parking/expo-line/,80131,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.026355,-118.37212,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,ELEVATED,NOT AVAILABLE,LOS ANGELES,CA,90016,La Cienega / Jefferson Station - LACMTA
-118.388888073,34.027887461,81,9154081,Culver City Station,https://www.metro.net/riding/paid_parking/expo-line/,80132,LACMTA,LOS ANGELES COUNTY METROPOLITAN TRANSPORTATION AUTHORITY DBA: METRO,9154,34.027887461,-118.388888073,"LOS ANGELES-LONG BEACH-ANAHEIM, CA",2,OPEN,http://developer.metro.net/introduction/gtfs-data/,2015/11/16 00:00:00,ELEVATED,NOT AVAILABLE,CULVER CITY,CA,90232,Culver City Station - LACMTA
-84.4462217289999,33.6401121690001,82,4022001,AIRPORT STATION,http://www.itsmarta.com/Airport.aspx,908695,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.6401121690001,-84.4462217289999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,HARTSFIELD-JACKSON INTERNATIONAL AIRPORT,COLLEGE PARK,GA,30320,AIRPORT STATION - MARTA
-84.387259307,33.7892407090001,83,4022002,ARTS CENTER STATION,http://www.itsmarta.com/Arts-Center.aspx,906369,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7892407090001,-84.387259307,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,1255 WEST PEACHTREE ST,ATLANTA,GA,30309,ARTS CENTER STATION - MARTA
-84.417537892,33.756478718,84,4022003,ASHBY STATION,http://www.itsmarta.com/Ashby.aspx,908963,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.756478718,-84.417537892,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,65 JOSEPH E LOWERY BLVD,ATLANTA,GA,30314,ASHBY STATION - MARTA
-84.282225238,33.7752278250001,85,4022004,AVONDALE STATION,http://www.itsmarta.com/Avondale.aspx,908438,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7752278250001,-84.282225238,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,915 EAST PONCE DE LEON AVE,DECATUR,GA,30030,AVONDALE STATION - MARTA
-84.428912935,33.7722216290001,86,4022005,BANKHEAD STATION,http://www.itsmarta.com/Bankhead.aspx,907960,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7722216290001,-84.428912935,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,7010 PEACHTREE DUNWOODY RD,SANDY SPRINGS,GA,30318,BANKHEAD STATION - MARTA
-84.339334,33.860157,87,4022006,BROOKHAVEN-OGLETHORPE STATION,http://www.itsmarta.com/Brookhaven.aspx,908186,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.8601570000001,-84.339334,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,4047 PEACHTREE ROAD,BROOKHAVEN,GA,30319,BROOKHAVEN-OGLETHORPE STATION - MARTA
-84.367945019,33.848170125,88,4022007,BUCKHEAD STATION,http://www.itsmarta.com/Buckhead.aspx,908639,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.848170125,-84.367945019,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,3360 PEACHTREE ROAD,ATLANTA,GA,30326,BUCKHEAD STATION - MARTA
-84.306342845,33.8875271490001,89,4022008,CHAMBLEE STATION,http://www.itsmarta.com/Chamblee.aspx,908603,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.8875271490001,-84.306342845,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,5200NEW PEACHTREE ROAD,CHAMBLEE,GA,30341,CHAMBLEE STATION - MARTA
-84.387451652,33.766578125,90,4022009,CIVIC CENTER STATION,http://www.itsmarta.com/Civic-Center.aspx,908911,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.766578125,-84.387451652,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,435 WEST PEACHTREE STREET,ATLANTA,GA,30308,CIVIC CENTER STATION - MARTA
-84.448812222,33.6516908830001,91,4022010,COLLEGE PARK STATION,http://www.itsmarta.com/College-Park.aspx,907844,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.6516908830001,-84.448812222,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,3800 MAIN STREET,ATLANTA,GA,30337,COLLEGE PARK STATION - MARTA
-84.2970016909999,33.7746055960001,92,4022011,DECATUR STATION,http://www.itsmarta.com/Decatur.aspx,908475,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7746055960001,-84.2970016909999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,400 CHURCH STREET,DECATUR,GA,30030,DECATUR STATION - MARTA
-84.397322768,33.7564715,93,4022012,DOME-GWCC-PHILIPS ARENA-CNN STATION,http://www.itsmarta.com/Omni.aspx,908435,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7564715,-84.397322768,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,100 CENTENNIAL OLYMPIC PARK,ATLANTA,GA,30303,DOME-GWCC-PHILIPS ARENA-CNN STATION - MARTA
-84.280149418,33.9030492810001,94,4022013,DORAVILLE STATION,http://www.itsmarta.com/Doraville.aspx,908845,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.9030492810001,-84.280149418,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,6000 NEW PEACHTREE ROAD,DORAVILLE,GA,30340,DORAVILLE STATION - MARTA
-84.3443969269999,33.921191225,95,4022014,DUNWOODY STATION,http://www.itsmarta.com/Dunwoody.aspx,908047,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.921191225,-84.3443969269999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,1200 HAMMOND DRIVE,DUNWOODY,GA,30346,DUNWOODY STATION - MARTA
-84.312527528,33.7652264290001,96,4022015,EAST LAKE STATION,http://www.itsmarta.com/East-Lake.aspx,908566,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7652264290001,-84.312527528,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,2260 COLLEGE AVENUE,ATLANTA,GA,30317,EAST LAKE STATION - MARTA
-84.440547931,33.6774872010001,97,4022016,EAST POINT STATION,http://www.itsmarta.com/East-Point.aspx,908628,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.6774872010001,-84.440547931,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,2848 EAST MAIN STREET,EAST POINT,GA,30344,EAST POINT STATION - MARTA
-84.339689,33.761983,98,4022017,EDGEWOOD-CANDLER PARK STATION,http://www.itsmarta.com/Edgewood-Candler-Park.aspx,908476,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.761983,-84.339689,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,1475 DEKALB AVENUE,ATLANTA,GA,30307,EDGEWOOD-CANDLER PARK STATION - MARTA
-84.391549,33.753924,99,4022018,FIVE POINTS STATION,http://www.itsmarta.com/Five-Points.aspx,908976,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.753924,-84.3915489999999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,30 ALABAMA STREET SW,ATLANTA,GA,30303,FIVE POINTS STATION - MARTA
-84.3958770579999,33.748513266,100,4022019,GARNETT STATION,http://www.itsmarta.com/Garnett.aspx,907843,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.748513266,-84.3958770579999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,225 PEACHTREE STREET,ATLANTA,GA,30303,GARNETT STATION - MARTA
-84.385533757,33.74989493,101,4022020,GEORGIA STATE STATION,http://www.itsmarta.com/Georgia-State.aspx,908618,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.74989493,-84.385533757,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,170 PIEDMONT AVENUE,ATLANTA,GA,30303,GEORGIA STATE STATION - MARTA
-84.4709807419999,33.7544444230001,102,4022021,HAMILTON E HOLMES STATION,http://www.itsmarta.com/Hamilton-E-Holmes.aspx,907907,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7544444230001,-84.4709807419999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,70 HAMILTON E HOLMES DRIVE NW,ATLANTA,GA,30311,HAMILTON E HOLMES STATION - MARTA
-84.22933,33.769875,103,4022022,INDIAN CREEK STATION,http://www.itsmarta.com/Indian-Creek.aspx,908515,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7698750000001,-84.2293299999999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,3901 DURHAM PARK ROAD,ATLANTA,GA,30083,INDIAN CREEK STATION - MARTA
-84.352555,33.757688,104,4022023,INMAN PARK-REYNOLDSTOWN STATION,http://www.itsmarta.com/Inman-Park.aspx,908437,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.757688,-84.3525549999999,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,1055 DEKALB AVENUE,ATLANTA,GA,30307,INMAN PARK-REYNOLDSTOWN STATION - MARTA
-84.251899008,33.7726758530001,105,4022024,KENSINGTON STATION,http://www.itsmarta.com/Kensington.aspx,908634,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7726758530001,-84.251899008,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,3350 KENSINGTON ROAD,DECATUR,GA,30032,KENSINGTON STATION - MARTA
-84.375477884,33.750010549,106,4022025,KING MEMORIAL STATION,http://www.itsmarta.com/King-Memorial.aspx,908436,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.750010549,-84.375477884,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,ELEVATED,377 DECATUR STREET,ATLANTA,GA,30312,KING MEMORIAL STATION - MARTA
-84.428871697,33.7001935590001,107,4022026,LAKEWOOD-FT MCPHERSON  STATION,http://www.itsmarta.com/Lakewood.aspx,908629,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.7001935590001,-84.428871697,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,2020 LEE STREET,ATLANTA,GA,30310,LAKEWOOD-FT MCPHERSON  STATION - MARTA
-84.357631,33.845696,108,4022027,LENOX STATION,http://www.itsmarta.com/Lenox.aspx,906827,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.845696,-84.357631,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,BELOW,955 EAST PACES FERRY RD,ATLANTA,GA,30326,LENOX STATION - MARTA
-84.369408009,33.8230649650001,109,4022028,LINDBERGH CENTER STATION,http://www.itsmarta.com/Lindbergh.aspx,908054,MARTA,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,4022,33.8230649650001,-84.369408009,"ATLANTA, GA",9,OPEN,http://www.itsmarta.com/developers/data-sources/general-transit-feed-specification-gtfs.aspx,2015/11/09 00:00:00,GROUND,2424 PIEDMONT ROAD,ATLANTA,GA,30324,LINDBERGH CENTER STATION - MARTA
